	sample_NEB_Lib_41_fastq	sample_NEB_Lib_42_fastq	sample_NEB_Lib_43_fastq	sample_NEB_Lib_44_fastq	sample_NEB_Lib_45_fastq	sample_NEB_Lib_46_fastq	sample_NEB_Lib_47_fastq	sample_NEB_Lib_48_fastq	sample_NEB_Lib_49_fastq	sample_NEB_Lib_50_fastq	sample_NEB_Lib_51_fastq	sample_NEB_Lib_52_fastq	sample_NEB_Lib_53_fastq	sample_NEB_Lib_54_fastq	sample_NEB_Lib_55_fastq	sample_NEB_Lib_56_fastq	sample_NEB_Lib_57_fastq	sample_NEB_Lib_58_fastq	sample_NEB_Lib_59_fastq	sample_NEB_Lib_60_fastq	sample_NEB_Lib_61_fastq	sample_NEB_Lib_62_fastq	sample_NEB_Lib_63_fastq	sample_NEB_Lib_64_fastq	sample_NEB_Lib_65_fastq	sample_NEB_Lib_66_fastq	sample_NEB_Lib_67_fastq	sample_NEB_Lib_68_fastq	sample_NEB_Lib_69_fastq	sample_NEB_Lib_70_fastq	sample_NEB_Lib_71_fastq	sample_NEB_Lib_72_fastq	sample_NEB_Lib_73_fastq	sample_NEB_Lib_74_fastq	sample_NEB_Lib_75_fastq	sample_NEB_Lib_76_fastq	sample_NEB_Lib_77_fastq	sample_NEB_Lib_78_fastq	sample_NEB_Lib_79_fastq	sample_NEB_Lib_80_fastq	sample_NEB_Lib_81_fastq	sample_NEB_Lib_82_fastq	sample_NEB_Lib_83_fastq	sample_NEB_Lib_84_fastq	sample_NEB_Lib_85_fastq	sample_NEB_Lib_86_fastq	sample_NEB_Lib_87_fastq	sample_NEB_Lib_88_fastq
hsa-miR-7113-5p	0.256683130322646	0	0.503044298332433	0	0.306618388579324	0.277153182286697	0	0.710760174591129	0	0.283749361918622	0.981516089011731	3.00393440308444	0	0	0.315042689859689	0	0	0.315721942422421	0	1.20678502814223	0	0.290456865412745	0	0	0.89970399738486	0.59585345580108	0.845157438040452	0.419794661639206	0	0	0.799828516766005	0	0	0.446931568966681	1.16743691560054	0.882069511487853	0	0.507299704548652	1.02934667366622	0.380112296575777	0.746732857067117	0.48070082334437	0.530229862598885	0.18351425391913	0.374369538299408	0.457849672385667	0.61081409710071	0
hsa-miR-3940-5p	0.256683130322646	0	0	0	0	0.277153182286697	0	0	0	0.567498723837245	0.327172029670577	0	2.56166241644177	0	0	0	0	0.315721942422421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.441034755743926	0	0.169099901516217	0.686231115777483	0.380112296575777	0	0	0.265114931299442	0	0	0.457849672385667	0	0
hsa-miR-5196-3p	0.256683130322646	0	0.251522149166217	0.219051188538891	0	0.277153182286697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.989837340029913	0	0	0	0	0	0	0	0.169099901516217	0	0	0	0	0	0	0	0	0	0
hsa-miR-1229-3p	0.256683130322646	1.77411810067647	0.503044298332433	1.09525594269446	0.306618388579324	0.277153182286697	0	1.6584404073793	1.32130837011856	0.283749361918622	0.654344059341154	0	0	2.15413991224896	0.630085379719379	0.438452647990922	0.346719358763349	0.631443884844842	0	0	0.365920037323844	1.45228432706373	0.479740786458261	1.71506067670292	0.59980266492324	0.59585345580108	0	0.629691992458809	0	0	0.533219011177337	1.53418313441797	0.871402740561619	0	0.389145638533512	0.441034755743926	0.65279030319172	1.18369931061352	0.343115557888741	2.85084222431833	0.373366428533559	0.721051235016555	1.59068958779665	1.65162828527217	0.748739076598815	0	0.61081409710071	1.56041416512771
hsa-miR-147b	0.256683130322646	0.887059050338236	0.251522149166217	0.219051188538891	0	0.554306364573393	4.73417881821878	0.710760174591129	0	1.13499744767449	1.96303217802346	0.75098360077111	2.56166241644177	0.430827982449791	0.945128069579068	3.9460738319183	0	0.631443884844842	1.30164521446883	2.41357005628445	0.731840074647688	1.74274119247647	0	0.857530338351458	2.39921065969296	1.19170691160216	0.422578719020226	1.25938398491762	0	0.494918670014956	1.33304752794334	1.02278875627864	0.43570137028081	0.446931568966681	1.55658255413405	0.441034755743926	0.65279030319172	0.169099901516217	1.02934667366622	0	0.746732857067117	0.240350411672185	0.795344793898327	1.8351425391913	1.12310861489822	0.457849672385667	0.20360469903357	0
hsa-miR-6513-5p	0.256683130322646	0	0.251522149166217	0	0	0	2.36708940910939	0.710760174591129	0	0	1.63586014835289	0	0	0.430827982449791	0	2.63071588794553	0	0.315721942422421	1.30164521446883	0	1.09776011197153	0.58091373082549	0	0.428765169175729	0	0	1.26773615706068	0	0	0	0.266609505588668	0	0.43570137028081	0	0.389145638533512	0.441034755743926	0.32639515159586	0	0.686231115777483	0.190056148287889	0.373366428533559	0.240350411672185	0	1.10108552351478	0.561554307449112	0	0.20360469903357	0
hsa-miR-4743-5p	0.256683130322646	0	1.25761074583108	0	0.306618388579324	0	1.18354470455469	0	0	0.283749361918622	0	0	0	0	0	0	0	0	0	0	0	0.58091373082549	0	0	0	1.19170691160216	0	0	0	0	0	0	0.43570137028081	0.446931568966681	0	0	0.32639515159586	0	0	0	0	0.721051235016555	0.530229862598885	0.367028507838261	0.187184769149704	0	0.20360469903357	0.260069027521285
hsa-miR-6761-5p	0.256683130322646	0	0	0	0	0.277153182286697	0	0	0	0.283749361918622	0	0	0	0.430827982449791	0	0	0	0.315721942422421	0	0	0	0.290456865412745	0.479740786458261	0	0.59980266492324	0	0	0.419794661639206	0	0.494918670014956	0	0	0.43570137028081	0	0	0	0	0	0	0.380112296575777	0.373366428533559	0	0.265114931299442	0.550542761757391	0.374369538299408	0	0.40720939806714	0
hsa-miR-30c-2-3p	0.256683130322646	0.887059050338236	0.503044298332433	0	0.306618388579324	0.554306364573393	0	0.236920058197043	0	0.283749361918622	0.327172029670577	0	0	0.861655964899583	0	0.876905295981845	0.346719358763349	0.315721942422421	0	0	0.731840074647688	0.58091373082549	0	0.428765169175729	0.89970399738486	0	0	0	0	0.494918670014956	0	0	0	0	0.778291277067025	0.882069511487853	0.32639515159586	0.169099901516217	0	0.380112296575777	0.373366428533559	0.96140164668874	0	0.917571269595652	0.374369538299408	0.457849672385667	0	0
hsa-miR-6743-3p	0.256683130322646	0	0	0.219051188538891	0	0.277153182286697	0	0	0	0	0.327172029670577	0	0	0	0.630085379719379	0	0	0	0	0	0	0.290456865412745	0	0.428765169175729	0.29990133246162	1.19170691160216	0	0.419794661639206	0	0	0	0	0	0	0	0	0.32639515159586	0	0.686231115777483	0	0.373366428533559	0	0.265114931299442	0	0	0.915699344771334	0.20360469903357	0
hsa-miR-551b-5p	0.256683130322646	0	0	0	0	0.277153182286697	0	0.236920058197043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.422578719020226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265114931299442	0	0.187184769149704	0	0	0
hsa-miR-6858-3p	0.256683130322646	0	0.251522149166217	0.219051188538891	0.613236777158647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29990133246162	0	0.422578719020226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6873-3p	0.256683130322646	0	0	0.219051188538891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182960018661922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.457849672385667	0	0
hsa-miR-4647	0.256683130322646	0.295686350112745	0.251522149166217	0	0	0.554306364573393	2.36708940910939	2.13228052377339	0.792785022071135	0.567498723837245	2.94454826703519	3.75491800385555	1.28083120822089	0.430827982449791	0	2.63071588794553	0.693438717526698	0.631443884844842	0	1.20678502814223	0.548880055985766	0.58091373082549	0.959481572916522	1.28629550752719	2.09930932723134	0	1.26773615706068	0.839589323278412	1.20460230356099	0	0.799828516766005	0	1.30710411084243	0.893863137933362	0	1.32310426723178	1.30558060638344	0.676399606064869	1.37246223155497	0.570168444863666	1.86683214266779	1.20175205836093	0.265114931299442	0.550542761757391	2.43340199894615	0	1.42523289323499	1.56041416512771
hsa-miR-3179	0.256683130322646	0.295686350112745	1.00608859666487	0.657153565616674	0.919855165737971	0.554306364573393	0	1.42152034918226	0.264261674023712	0.567498723837245	0	0	0	2.58496789469875	0.315042689859689	0	0.346719358763349	1.26288776968968	3.90493564340648	0	0.91480009330961	0.290456865412745	3.35818550520783	1.71506067670292	5.39822398430916	0	0	1.67917864655682	0	0.494918670014956	2.13287604470935	3.57976064697526	1.30710411084243	1.34079470690004	1.16743691560054	2.20517377871963	1.30558060638344	1.52189911364596	0	1.52044918630311	1.49346571413423	2.64385452839404	0.530229862598885	1.8351425391913	0.374369538299408	0	2.23965168936927	0
hsa-miR-4646-3p	0.256683130322646	0.887059050338236	0.251522149166217	1.09525594269446	0.306618388579324	0.83145954686009	0	0.473840116394086	0.528523348047423	0	3.92606435604692	0	0	0.861655964899583	1.57521344929845	3.06916853593646	1.3868774350534	0.315721942422421	0	0	0.365920037323844	1.16182746165098	0.959481572916522	0.857530338351458	0.89970399738486	0	0	0.209897330819603	0	0.989837340029913	0.533219011177337	3.06836626883593	0	0	0.778291277067025	0.882069511487853	0	0.507299704548652	1.02934667366622	1.14033688972733	0	0.96140164668874	0	1.65162828527217	1.12310861489822	0.457849672385667	1.62883759226856	0.520138055042569
hsa-miR-524-5p	0.256683130322646	0.59137270022549	0.503044298332433	0.219051188538891	0	1.10861272914679	0	0	0	1.79707929215128	0.654344059341154	0	2.56166241644177	0	1.26017075943876	0	1.04015807629005	1.26288776968968	0.650822607234414	1.20678502814223	1.28072013063345	1.16182746165098	1.91896314583304	2.14382584587864	1.79940799476972	1.19170691160216	0	1.67917864655682	1.20460230356099	1.97967468005983	0.799828516766005	0.511394378139322	0.43570137028081	1.78772627586672	0	0	0.65279030319172	0.338199803032435	1.02934667366622	0.570168444863666	0.746732857067117	0.240350411672185	2.12091945039554	0.18351425391913	0.374369538299408	0.915699344771334	0.20360469903357	0
hsa-miR-124-3p	0.256683130322646	0.295686350112745	0	0.657153565616674	0	0	0	0.710760174591129	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290456865412745	0	0.428765169175729	0	0	0.422578719020226	0	0	0	0	0	0.43570137028081	0.446931568966681	0.778291277067025	0	0	0.169099901516217	0	0.380112296575777	0	0	0	0	0	0	0	0
hsa-miR-4473	0.256683130322646	0.295686350112745	0.75456644749865	1.31430713123335	0.613236777158647	0.83145954686009	0	0.236920058197043	1.32130837011856	0.567498723837245	0	0	0	0	2.20529882901783	2.19226323995461	2.08031615258009	1.26288776968968	0.650822607234414	0	0.91480009330961	1.45228432706373	0	2.14382584587864	0.89970399738486	0	0.845157438040452	1.46928131573722	0	0.494918670014956	1.59965703353201	0.511394378139322	0.871402740561619	1.34079470690004	1.55658255413405	1.32310426723178	0.97918545478758	2.02919881819461	0.686231115777483	0.570168444863666	4.10703071386914	2.40350411672185	1.59068958779665	0.734057015676522	1.12310861489822	0	0.61081409710071	0.520138055042569
hsa-miR-1262	0.256683130322646	1.77411810067647	0	0.219051188538891	0.306618388579324	0.554306364573393	0	0.236920058197043	0	0	0	0.75098360077111	0	0	0.630085379719379	0	2.77375487010679	0	0	1.81017754221334	0.365920037323844	1.16182746165098	0.959481572916522	1.28629550752719	0	0.59585345580108	1.26773615706068	0.419794661639206	1.20460230356099	0.494918670014956	0	0.511394378139322	0.43570137028081	0.446931568966681	1.16743691560054	1.76413902297571	0.65279030319172	0.676399606064869	1.02934667366622	0	0.373366428533559	0.721051235016555	1.8558045190961	0.367028507838261	0.374369538299408	0.457849672385667	0.81441879613428	0
hsa-miR-4727-3p	0.256683130322646	0	0	0.219051188538891	0	0.554306364573393	0	0	0.264261674023712	0.283749361918622	0	0	0	0.430827982449791	0	0	0.346719358763349	0	0	0	0.182960018661922	0.290456865412745	0	0	0	0	0	0.419794661639206	0	0	0	0	0	0	1.55658255413405	0.441034755743926	0	0.338199803032435	0.343115557888741	0	0.373366428533559	0	0	0.18351425391913	0.187184769149704	0	0.20360469903357	0.260069027521285
hsa-miR-7854-3p	0.256683130322646	3.54823620135294	0.503044298332433	0.657153565616674	0.919855165737971	0	0.591772352277347	2.36920058197043	0.528523348047423	0.283749361918622	3.92606435604692	0.75098360077111	1.28083120822089	0.861655964899583	1.26017075943876	0.438452647990922	0.346719358763349	1.5786097121121	1.30164521446883	0.603392514071113	0.548880055985766	0	0	0.428765169175729	3.89871732200106	0.59585345580108	3.80320847118203	2.30887063901563	1.80690345534148	0	0.266609505588668	1.53418313441797	0.871402740561619	0.893863137933362	2.72401946973459	0.882069511487853	2.61116121276688	3.38199803032435	2.05869334733245	1.33039303801522	0.746732857067117	2.16315370504967	3.44649410689275	4.22082784014	1.68466292234733	1.373549017157	1.83244229130213	1.56041416512771
hsa-miR-6770-3p	0.256683130322646	0.59137270022549	0.503044298332433	0.219051188538891	0	0	0	0	0	0.283749361918622	0	1.50196720154222	0	0.430827982449791	0	0.876905295981845	0	0.315721942422421	0	0.603392514071113	0.548880055985766	0	0.959481572916522	0	0	0.59585345580108	0.845157438040452	0	0	0	0.266609505588668	0	0	0	0.389145638533512	0	0	0.169099901516217	0.343115557888741	0.380112296575777	0	0	0	0.18351425391913	0.935923845748519	0	0	1.04027611008514
hsa-miR-6861-3p	0.256683130322646	1.18274540045098	0	0.219051188538891	0	0.83145954686009	1.18354470455469	0.473840116394086	0.528523348047423	1.70249617151173	0.327172029670577	0	0	0.430827982449791	1.26017075943876	0.876905295981845	0.693438717526698	0	0	0.603392514071113	0.548880055985766	0.58091373082549	0.479740786458261	0	1.4995066623081	0	2.11289359510113	0.209897330819603	0	0.989837340029913	0.799828516766005	0.511394378139322	0	0	0	0.441034755743926	0.32639515159586	0.338199803032435	0.686231115777483	0.380112296575777	0	0.721051235016555	1.06045972519777	0.734057015676522	0.935923845748519	0	0.20360469903357	1.30034513760642
hsa-miR-2114-5p	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0.430827982449791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65279030319172	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-675-3p	0.256683130322646	0.295686350112745	0	0	0	0	0	0.473840116394086	0	0.851248085755867	0.327172029670577	0	0	0	1.26017075943876	0	0.346719358763349	0	0	0	0	0.290456865412745	0.479740786458261	0	0	0.59585345580108	0.422578719020226	0.629691992458809	0	0	0.533219011177337	0	0	0.446931568966681	1.55658255413405	0	0	0.169099901516217	0	0	0	0.240350411672185	0	1.10108552351478	0	0.915699344771334	0	0
hsa-miR-7705	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.428765169175729	0.29990133246162	0	0	0.209897330819603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.367028507838261	0	0	0	0
hsa-miR-6729-5p	0.256683130322646	0	0	0.219051188538891	0	0	1.77531705683204	0	0	0	0.654344059341154	1.50196720154222	0	0	0.630085379719379	2.19226323995461	0.693438717526698	0	1.30164521446883	0	0.182960018661922	0	0	0	0.29990133246162	0	0	0.629691992458809	0	0	0.533219011177337	1.02278875627864	0.43570137028081	0	0.389145638533512	0.882069511487853	0.32639515159586	0	0.343115557888741	0	0	0.48070082334437	0	0.367028507838261	0.187184769149704	0	0.20360469903357	0
hsa-miR-345-3p	0.256683130322646	0	0	0.219051188538891	0	0	0	0	0	0	0.327172029670577	0	0	0	0	0.876905295981845	0	0	1.30164521446883	0.603392514071113	0.182960018661922	0	0	0	0.29990133246162	0	0.845157438040452	0.419794661639206	0	0	0	0	0	0	0	0	0.32639515159586	0	0.343115557888741	0	0	0	0	0	0.561554307449112	0.457849672385667	0	0
hsa-miR-3683	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18351425391913	0	0	0	0
hsa-miR-3192-5p	0.256683130322646	0	0.251522149166217	0.438102377077783	0	0.83145954686009	1.18354470455469	0.710760174591129	0	0	0	1.50196720154222	0	0.430827982449791	0	0.438452647990922	0.693438717526698	1.26288776968968	0	1.81017754221334	0.91480009330961	0.290456865412745	0.959481572916522	0	0	0	0	0.629691992458809	0	0	0.533219011177337	0	0	0	0.389145638533512	0	0.32639515159586	0.338199803032435	0	0.190056148287889	0	0	0.265114931299442	1.10108552351478	0	0	0.40720939806714	0
hsa-miR-7110-5p	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.446931568966681	0	0	0	0	0	0	0	0	0	0	0	0	0.61081409710071	0
hsa-miR-4681	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7848-3p	0.256683130322646	0.295686350112745	0	0	0.306618388579324	0	0	0.473840116394086	0	0	0	0	0	0.430827982449791	0.315042689859689	0	0	0	0	0	0	0	0	0.857530338351458	0	0	0	0	0	0	0.266609505588668	0	0	0	0	0	0.65279030319172	0.507299704548652	0	0	0	0.48070082334437	0	0.18351425391913	0	0	0.20360469903357	0
hsa-miR-6843-3p	0.256683130322646	1.77411810067647	1.76065504416352	1.31430713123335	0.306618388579324	0	0	2.13228052377339	2.90687841426083	1.98624553343036	0.654344059341154	1.50196720154222	0	0	0.630085379719379	2.19226323995461	0.693438717526698	0	0	0	1.46368014929538	1.74274119247647	0	1.28629550752719	0	0	0.845157438040452	2.51876796983523	0	0.494918670014956	1.06643802235467	3.06836626883593	0.43570137028081	0	4.66974766240215	0.882069511487853	0.65279030319172	2.8746983257757	0.343115557888741	0.570168444863666	1.49346571413423	2.40350411672185	1.59068958779665	2.20217104702957	4.49243445959289	3.20494770669967	1.42523289323499	0
hsa-miR-4707-5p	0.256683130322646	0	0	0	0.613236777158647	0.83145954686009	0	0	0	0	0.654344059341154	0	0	0.861655964899583	0	0.876905295981845	0	0	1.30164521446883	0	0	0	1.43922235937478	0	0	0.59585345580108	0	0	0	0	0	0	0	0	0	0.441034755743926	0	0	0	0	0.373366428533559	0	0.265114931299442	0	0	0	0	0
hsa-miR-5697	0.256683130322646	0	0.251522149166217	0.219051188538891	0	0.554306364573393	0	0.236920058197043	0.264261674023712	0	0	0	0	0	0	0	0	0.315721942422421	0	0	0.548880055985766	0	0.959481572916522	0.857530338351458	0.29990133246162	0	0.422578719020226	0	0	0	0.266609505588668	0	0	0.446931568966681	0	0	0.65279030319172	0	0	0	0	0.721051235016555	0	1.28459977743391	0.374369538299408	0	0.20360469903357	0
hsa-miR-6782-5p	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-125b-1-3p	0.256683130322646	2.06980445078922	1.5091328949973	0.657153565616674	0.919855165737971	0.83145954686009	0	0.236920058197043	1.05704669609485	1.41874680959311	0.981516089011731	1.50196720154222	2.56166241644177	3.01579587714854	3.15042689859689	0.876905295981845	3.12047422887014	2.21005359695695	0	3.01696257035557	0.182960018661922	1.16182746165098	1.43922235937478	2.14382584587864	0.89970399738486	3.57512073480648	2.95805103314158	0.209897330819603	4.21610806246345	3.4644306901047	1.33304752794334	3.06836626883593	1.30710411084243	3.12852098276677	1.94572819266756	0.441034755743926	2.28476606117102	1.69099901516217	1.02934667366622	1.33039303801522	2.98693142826847	1.44210247003311	0.265114931299442	0.917571269595652	1.31029338404793	2.28924836192833	0	0.260069027521285
hsa-miR-146a-3p	0.256683130322646	1.77411810067647	1.25761074583108	0	0.306618388579324	0.554306364573393	1.18354470455469	0	0	0	0	0	0	0.861655964899583	1.26017075943876	0.438452647990922	0	0	0	0	1.46368014929538	0.290456865412745	0.479740786458261	0.428765169175729	0.59980266492324	0	0.845157438040452	1.88907597737643	0	0	0	0	0.43570137028081	0	0.389145638533512	2.20517377871963	0.65279030319172	3.04379822729191	0.686231115777483	0.190056148287889	0.746732857067117	4.56665782177152	1.06045972519777	0	0.187184769149704	1.373549017157	2.64686108743641	1.56041416512771
hsa-miR-4723-3p	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0.75098360077111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190056148287889	0	0	0	0	0	0	0	0
hsa-miR-6746-3p	0.256683130322646	0	0	0	0	0	0	0.236920058197043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169099901516217	0	0.190056148287889	0	0	0	0	0	0	0	0
hsa-miR-202-3p	0.256683130322646	0	0	0.438102377077783	0.306618388579324	0	0	0.236920058197043	0.264261674023712	0	0.981516089011731	0	0	0	0.315042689859689	0	0	0	0	0.603392514071113	0	0	0.959481572916522	0.428765169175729	1.19960532984648	0	0.845157438040452	0.209897330819603	0	0	0	1.02278875627864	0.871402740561619	0.446931568966681	0	0.882069511487853	0	0	0	0.190056148287889	0.373366428533559	0.240350411672185	1.06045972519777	0	0.561554307449112	1.373549017157	0	0.520138055042569
hsa-miR-7845-5p	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4425	0.256683130322646	0	0	0.219051188538891	0	0	0	0.236920058197043	0	0	0.327172029670577	0	0	0	0	0	0	0.315721942422421	0	0	0	0	0	0.428765169175729	0	0	0.422578719020226	0	0	0	0.266609505588668	0	0	0	0	0	0	0	0	0	0	0	0.265114931299442	0	0.187184769149704	0	0	0
hsa-let-7c-3p	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315042689859689	0	0	0.947165827267262	0	0	0	0.58091373082549	0	0	0	0	0	0.209897330819603	0	0	0	0	0	0.893863137933362	0	0	0	0	0	0	0.373366428533559	0.48070082334437	0	0.367028507838261	0	0	0	0
hsa-miR-548ar-3p	0.256683130322646	0	0	0.219051188538891	0	0	0	0.236920058197043	0	0	0	0	0	0.430827982449791	0.630085379719379	1.31535794397277	2.42703551134344	0	0	0	0	0.290456865412745	3.35818550520783	0	1.4995066623081	0	0	0.419794661639206	0	0	0.266609505588668	0	0	0	0.389145638533512	1.32310426723178	0	2.19829871971083	0	0	0	0.96140164668874	0	1.37635690439348	0.187184769149704	1.373549017157	0	0
hsa-miR-323b-5p	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6891-5p	0.256683130322646	0	0.251522149166217	0	0.306618388579324	0.277153182286697	0	0	0.264261674023712	0	0	0.75098360077111	0	0.430827982449791	0.630085379719379	0	0	0	0	1.20678502814223	0	0	0.479740786458261	0	0	0	0	0	0	0	0	0.511394378139322	0.43570137028081	0	0	0.441034755743926	0	0	0.343115557888741	0	0.373366428533559	0.48070082334437	0	0	0	0.915699344771334	0	0.520138055042569
hsa-miR-6882-5p	0.256683130322646	0.59137270022549	0	0.438102377077783	0	0.277153182286697	0	0.473840116394086	0	0.567498723837245	0	0	0	0	0	0	0	1.5786097121121	0	0	0.365920037323844	0.290456865412745	0	0.857530338351458	0.29990133246162	0.59585345580108	0	0	0	0	0.533219011177337	0.511394378139322	0.871402740561619	0	0	0	0	0.507299704548652	0.343115557888741	0.380112296575777	0	0.48070082334437	0	0.917571269595652	1.12310861489822	0	0	0
hsa-miR-2682-5p	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.533219011177337	0	0	0.893863137933362	0	0	0	0	0	0	0.373366428533559	0	0	0	0	0	0	0.260069027521285
hsa-miR-187-3p	0.256683130322646	0	0	0.219051188538891	0	0	0	0	0	0	0	0	0	0	0.315042689859689	0	0	0	0	0	0	0	0.959481572916522	0	0	0	0	0.419794661639206	0	0	0	0	0	0	0	0	0.32639515159586	0.169099901516217	0	0	0	0.240350411672185	1.06045972519777	0.734057015676522	0.374369538299408	0	0.20360469903357	0.260069027521285
